"","time","latitude","longitude","analysed_sst","analysis_error","mask","sea_ice_fraction","sst_anomaly"
"1494","2007-04-25T09:00:00Z",16.375,-88.375,28.496,0.39,1,NA,0.524
"1495","2007-04-26T09:00:00Z",16.375,-88.375,28.621,0.39,1,NA,0.526
"1496","2007-04-27T09:00:00Z",16.375,-88.375,28.628,0.38,1,NA,0.388
"1497","2007-04-28T09:00:00Z",16.375,-88.375,28.471,0.39,1,NA,0.119
"1498","2007-04-29T09:00:00Z",16.375,-88.375,28.137,0.39,1,NA,-0.082
"1499","2007-04-30T09:00:00Z",16.375,-88.375,28.395,0.38,1,NA,0.19
"1500","2007-05-01T09:00:00Z",16.375,-88.375,28.271,0.38,1,NA,-0.017
"1501","2007-05-02T09:00:00Z",16.375,-88.375,28.4,0.39,1,NA,-0.105
"1502","2007-05-03T09:00:00Z",16.375,-88.375,28.473,0.4,1,NA,0.099
"1503","2007-05-04T09:00:00Z",16.375,-88.375,28.221,0.41,1,NA,-0.177
"1504","2007-05-05T09:00:00Z",16.375,-88.375,28.672,0.41,1,NA,0.115
"1505","2007-05-06T09:00:00Z",16.375,-88.375,29.022,0.4,1,NA,0.341
"1506","2007-05-07T09:00:00Z",16.375,-88.375,29.022,0.39,1,NA,0.307
"1507","2007-05-08T09:00:00Z",16.375,-88.375,29.114,0.38,1,NA,0.35
"1508","2007-05-09T09:00:00Z",16.375,-88.375,28.985,0.39,1,NA,0.227
"1509","2007-05-10T09:00:00Z",16.375,-88.375,28.92,0.39,1,NA,0.145
"1510","2007-05-11T09:00:00Z",16.375,-88.375,28.929,0.38,1,NA,0.225
"1511","2007-05-12T09:00:00Z",16.375,-88.375,29.078,0.38,1,NA,0.327
"1512","2007-05-13T09:00:00Z",16.375,-88.375,29.318,0.39,1,NA,0.408
"1513","2007-05-14T09:00:00Z",16.375,-88.375,29.383,0.38,1,NA,0.606
"1514","2007-05-15T09:00:00Z",16.375,-88.375,29.324,0.38,1,NA,0.429
"1515","2007-05-16T09:00:00Z",16.375,-88.375,29.336,0.38,1,NA,0.397
"1516","2007-05-17T09:00:00Z",16.375,-88.375,29.412,0.38,1,NA,0.553
"1517","2007-05-18T09:00:00Z",16.375,-88.375,29.425,0.4,1,NA,0.686
"1518","2007-05-19T09:00:00Z",16.375,-88.375,29.265,0.4,1,NA,0.239
"1519","2007-05-20T09:00:00Z",16.375,-88.375,28.883,0.39,1,NA,-0.186
"1520","2007-05-21T09:00:00Z",16.375,-88.375,28.689,0.39,1,NA,-0.45
"1521","2007-05-22T09:00:00Z",16.375,-88.375,29.095,0.39,1,NA,0.128
"1522","2007-05-23T09:00:00Z",16.375,-88.375,29.266,0.39,1,NA,0.114
"1523","2007-05-24T09:00:00Z",16.375,-88.375,29.348,0.38,1,NA,0.116
"1524","2007-05-25T09:00:00Z",16.375,-88.375,29.49,0.4,1,NA,0.225
"1525","2007-05-26T09:00:00Z",16.375,-88.375,29.19,0.39,1,NA,0.001
"1526","2007-05-27T09:00:00Z",16.375,-88.375,29.098,0.38,1,NA,-0.125
"1527","2007-05-28T09:00:00Z",16.375,-88.375,28.9,0.4,1,NA,-0.327
"1528","2007-05-29T09:00:00Z",16.375,-88.375,29.149,0.41,1,NA,-0.04
"1529","2007-05-30T09:00:00Z",16.375,-88.375,28.214,0.41,1,NA,-0.769
"1530","2007-05-31T09:00:00Z",16.375,-88.375,28.363,0.41,1,NA,-0.666
"1531","2007-06-01T09:00:00Z",16.375,-88.375,27.886,0.41,1,NA,-1.024
"1532","2007-06-02T09:00:00Z",16.375,-88.375,30.022,0.41,1,NA,0.892
"1533","2007-06-03T09:00:00Z",16.375,-88.375,29.673,0.41,1,NA,0.663
"1534","2007-06-04T09:00:00Z",16.375,-88.375,29.294,0.41,1,NA,0.217
"1535","2007-06-05T09:00:00Z",16.375,-88.375,28.884,0.41,1,NA,-0.243
"1536","2007-06-06T09:00:00Z",16.375,-88.375,28.991,0.41,1,NA,-0.281
"1537","2007-06-07T09:00:00Z",16.375,-88.375,29.34,0.4,1,NA,-0.096
"1538","2007-06-08T09:00:00Z",16.375,-88.375,29.31,0.4,1,NA,-0.141
"1539","2007-06-09T09:00:00Z",16.375,-88.375,29.32,0.4,1,NA,-0.106
"1540","2007-06-10T09:00:00Z",16.375,-88.375,29.34,0.41,1,NA,-0.179
"1541","2007-06-11T09:00:00Z",16.375,-88.375,29.512,0.41,1,NA,-0.092
"1542","2007-06-12T09:00:00Z",16.375,-88.375,29.423,0.41,1,NA,-0.181
"1543","2007-06-13T09:00:00Z",16.375,-88.375,29.879,0.41,1,NA,0.176
"1544","2007-06-14T09:00:00Z",16.375,-88.375,30.522,0.41,1,NA,0.837
"1545","2007-06-15T09:00:00Z",16.375,-88.375,29.804,0.41,1,NA,0.286
"1546","2007-06-16T09:00:00Z",16.375,-88.375,30.025,0.4,1,NA,0.433
"1547","2007-06-17T09:00:00Z",16.375,-88.375,30.011,0.39,1,NA,0.519
"1548","2007-06-18T09:00:00Z",16.375,-88.375,29.721,0.39,1,NA,0.481
"1549","2007-06-19T09:00:00Z",16.375,-88.375,29.583,0.39,1,NA,0.283
"1550","2007-06-20T09:00:00Z",16.375,-88.375,29.579,0.39,1,NA,0.443
"1551","2007-06-21T09:00:00Z",16.375,-88.375,29.605,0.39,1,NA,0.477
"1552","2007-06-22T09:00:00Z",16.375,-88.375,29.549,0.4,1,NA,0.538
"1553","2007-06-23T09:00:00Z",16.375,-88.375,29.285,0.41,1,NA,0.39
"1554","2007-06-24T09:00:00Z",16.375,-88.375,29.4,0.41,1,NA,0.354
"1555","2007-06-25T09:00:00Z",16.375,-88.375,29.47,0.4,1,NA,0.284
"1556","2007-06-26T09:00:00Z",16.375,-88.375,29.455,0.39,1,NA,0.317
"1557","2007-06-27T09:00:00Z",16.375,-88.375,29.088,0.4,1,NA,0.014
"1558","2007-06-28T09:00:00Z",16.375,-88.375,29.2,0.41,1,NA,-0.016
"1559","2007-06-29T09:00:00Z",16.375,-88.375,29.847,0.4,1,NA,0.519
"1560","2007-06-30T09:00:00Z",16.375,-88.375,29.431,0.4,1,NA,0.067
"1561","2007-07-01T09:00:00Z",16.375,-88.375,29.192,0.41,1,NA,-0.161
"1562","2007-07-02T09:00:00Z",16.375,-88.375,28.45,0.41,1,NA,-0.79
"1563","2007-07-03T09:00:00Z",16.375,-88.375,28.994,0.41,1,NA,-0.207
"1564","2007-07-04T09:00:00Z",16.375,-88.375,28.996,0.41,1,NA,-0.236
"1565","2007-07-05T09:00:00Z",16.375,-88.375,28.958,0.41,1,NA,-0.237
"1566","2007-07-06T09:00:00Z",16.375,-88.375,29.383,0.4,1,NA,0.162
"1567","2007-07-07T09:00:00Z",16.375,-88.375,29.386,0.39,1,NA,0.255
"1568","2007-07-08T09:00:00Z",16.375,-88.375,29.36,0.38,1,NA,0.319
"1569","2007-07-09T09:00:00Z",16.375,-88.375,29.381,0.38,1,NA,0.23
"1570","2007-07-10T09:00:00Z",16.375,-88.375,29.277,0.39,1,NA,0.097
"1571","2007-07-11T09:00:00Z",16.375,-88.375,29.399,0.4,1,NA,0.041
"1572","2007-07-12T09:00:00Z",16.375,-88.375,29.33,0.41,1,NA,0.167
"1573","2007-07-13T09:00:00Z",16.375,-88.375,28.991,0.41,1,NA,-0.148
"1574","2007-07-14T09:00:00Z",16.375,-88.375,28.893,0.41,1,NA,-0.032
"1575","2007-07-15T09:00:00Z",16.375,-88.375,29.207,0.41,1,NA,0.331
"1576","2007-07-16T09:00:00Z",16.375,-88.375,29.359,0.41,1,NA,0.36
"1577","2007-07-17T09:00:00Z",16.375,-88.375,29.064,0.41,1,NA,0.065
"1578","2007-07-18T09:00:00Z",16.375,-88.375,28.553,0.4,1,NA,-0.555
"1579","2007-07-19T09:00:00Z",16.375,-88.375,28.363,0.39,1,NA,-0.93
"1580","2007-07-20T09:00:00Z",16.375,-88.375,28.321,0.39,1,NA,-0.901
"1581","2007-07-21T09:00:00Z",16.375,-88.375,28.39,0.39,1,NA,-0.833
"1582","2007-07-22T09:00:00Z",16.375,-88.375,28.664,0.41,1,NA,-0.468
"1583","2007-07-23T09:00:00Z",16.375,-88.375,29.112,0.41,1,NA,0.061
"1584","2007-07-24T09:00:00Z",16.375,-88.375,29.313,0.41,1,NA,0.037
"1585","2007-07-25T09:00:00Z",16.375,-88.375,29.465,0.39,1,NA,0.208
"1586","2007-07-26T09:00:00Z",16.375,-88.375,29.633,0.38,1,NA,0.601
"1587","2007-07-27T09:00:00Z",16.375,-88.375,29.571,0.38,1,NA,0.524
"1588","2007-07-28T09:00:00Z",16.375,-88.375,29.379,0.38,1,NA,0.348
"1589","2007-07-29T09:00:00Z",16.375,-88.375,29.111,0.39,1,NA,-0.029
"1590","2007-07-30T09:00:00Z",16.375,-88.375,29.141,0.4,1,NA,-0.038
"1591","2007-07-31T09:00:00Z",16.375,-88.375,29.417,0.4,1,NA,0.229
"1592","2007-08-01T09:00:00Z",16.375,-88.375,29.411,0.39,1,NA,0.193
"1593","2007-08-02T09:00:00Z",16.375,-88.375,29.439,0.38,1,NA,0.203
"1594","2007-08-03T09:00:00Z",16.375,-88.375,29.476,0.39,1,NA,0.198
"1595","2007-08-04T09:00:00Z",16.375,-88.375,29.508,0.41,1,NA,0.144
"1596","2007-08-05T09:00:00Z",16.375,-88.375,29.787,0.4,1,NA,0.388
"1597","2007-08-06T09:00:00Z",16.375,-88.375,29.757,0.39,1,NA,0.341
"1598","2007-08-07T09:00:00Z",16.375,-88.375,29.607,0.38,1,NA,0.161
"1599","2007-08-08T09:00:00Z",16.375,-88.375,29.528,0.38,1,NA,-0.035
"1600","2007-08-09T09:00:00Z",16.375,-88.375,29.442,0.39,1,NA,-0.073
"1601","2007-08-10T09:00:00Z",16.375,-88.375,29.34,0.4,1,NA,-0.247
"1602","2007-08-11T09:00:00Z",16.375,-88.375,29.227,0.41,1,NA,-0.331
"1603","2007-08-12T09:00:00Z",16.375,-88.375,29.295,0.41,1,NA,-0.294
"1604","2007-08-13T09:00:00Z",16.375,-88.375,29.081,0.41,1,NA,-0.475
"1605","2007-08-14T09:00:00Z",16.375,-88.375,28.859,0.41,1,NA,-0.75
"1606","2007-08-15T09:00:00Z",16.375,-88.375,28.315,0.41,1,NA,-1.387
"1607","2007-08-16T09:00:00Z",16.375,-88.375,30.193,0.41,1,NA,0.396
"1608","2007-08-17T09:00:00Z",16.375,-88.375,29.89,0.39,1,NA,0.157
"1609","2007-08-18T09:00:00Z",16.375,-88.375,29.796,0.39,1,NA,0.174
"1610","2007-08-19T09:00:00Z",16.375,-88.375,29.743,0.38,1,NA,0.056
"1611","2007-08-20T09:00:00Z",16.375,-88.375,29.697,0.38,1,NA,0.024
"1612","2007-08-21T09:00:00Z",16.375,-88.375,29.604,0.38,1,NA,0.027
"1613","2007-08-22T09:00:00Z",16.375,-88.375,29.567,0.4,1,NA,-0.078
"1614","2007-08-23T09:00:00Z",16.375,-88.375,27.771,0.41,1,NA,-1.844
"1615","2007-08-24T09:00:00Z",16.375,-88.375,27.99,0.41,1,NA,-1.705
"1616","2007-08-25T09:00:00Z",16.375,-88.375,29.506,0.41,1,NA,-0.295
"1617","2007-08-26T09:00:00Z",16.375,-88.375,29.538,0.41,1,NA,-0.218
"1618","2007-08-27T09:00:00Z",16.375,-88.375,29.632,0.41,1,NA,-0.081
"1619","2007-08-28T09:00:00Z",16.375,-88.375,29.641,0.41,1,NA,-0.003
"1620","2007-08-29T09:00:00Z",16.375,-88.375,28.826,0.41,1,NA,-0.788
"1621","2007-08-30T09:00:00Z",16.375,-88.375,28.491,0.41,1,NA,-1.345
"1622","2007-08-31T09:00:00Z",16.375,-88.375,29.108,0.41,1,NA,-0.693
"1623","2007-09-01T09:00:00Z",16.375,-88.375,29.043,0.41,1,NA,-0.854
"1624","2007-09-02T09:00:00Z",16.375,-88.375,28.754,0.41,1,NA,-1.182
"1625","2007-09-03T09:00:00Z",16.375,-88.375,28.607,0.4,1,NA,-1.276
"1626","2007-09-04T09:00:00Z",16.375,-88.375,28.433,0.4,1,NA,-1.442
"1627","2007-09-05T09:00:00Z",16.375,-88.375,28.999,0.4,1,NA,-0.862
"1628","2007-09-06T09:00:00Z",16.375,-88.375,29.095,0.41,1,NA,-0.932
"1629","2007-09-07T09:00:00Z",16.375,-88.375,29.482,0.4,1,NA,-0.502
"1630","2007-09-08T09:00:00Z",16.375,-88.375,29.578,0.39,1,NA,-0.45
"1631","2007-09-09T09:00:00Z",16.375,-88.375,29.645,0.39,1,NA,-0.467
"1632","2007-09-10T09:00:00Z",16.375,-88.375,29.771,0.39,1,NA,-0.295
"1633","2007-09-11T09:00:00Z",16.375,-88.375,29.783,0.39,1,NA,-0.188
"1634","2007-09-12T09:00:00Z",16.375,-88.375,29.755,0.39,1,NA,-0.136
"1635","2007-09-13T09:00:00Z",16.375,-88.375,29.686,0.41,1,NA,-0.345
"1636","2007-09-14T09:00:00Z",16.375,-88.375,29.523,0.41,1,NA,-0.607
"1637","2007-09-15T09:00:00Z",16.375,-88.375,29.366,0.39,1,NA,-0.659
"1638","2007-09-16T09:00:00Z",16.375,-88.375,28.997,0.39,1,NA,-1.154
"1639","2007-09-17T09:00:00Z",16.375,-88.375,28.846,0.38,1,NA,-1.201
"1640","2007-09-18T09:00:00Z",16.375,-88.375,28.794,0.38,1,NA,-1.234
"1641","2007-09-19T09:00:00Z",16.375,-88.375,28.832,0.39,1,NA,-1.152
"1642","2007-09-20T09:00:00Z",16.375,-88.375,28.898,0.4,1,NA,-1.071
"1643","2007-09-21T09:00:00Z",16.375,-88.375,28.042,0.41,1,NA,-1.776
"1644","2007-09-22T09:00:00Z",16.375,-88.375,28.176,0.41,1,NA,-1.515
"1645","2007-09-23T09:00:00Z",16.375,-88.375,28.683,0.4,1,NA,-1.105
"1646","2007-09-24T09:00:00Z",16.375,-88.375,28.563,0.39,1,NA,-1.16
"1647","2007-09-25T09:00:00Z",16.375,-88.375,28.419,0.39,1,NA,-1.21
"1648","2007-09-26T09:00:00Z",16.375,-88.375,28.884,0.39,1,NA,-0.656
"1649","2007-09-27T09:00:00Z",16.375,-88.375,29.201,0.39,1,NA,-0.298
"1650","2007-09-28T09:00:00Z",16.375,-88.375,29.566,0.38,1,NA,-0.161
"1651","2007-09-29T09:00:00Z",16.375,-88.375,29.777,0.39,1,NA,0.144
"1652","2007-09-30T09:00:00Z",16.375,-88.375,29.804,0.39,1,NA,0.223
"1653","2007-10-01T09:00:00Z",16.375,-88.375,29.614,0.39,1,NA,0.058
"1654","2007-10-02T09:00:00Z",16.375,-88.375,29.719,0.39,1,NA,0.243
"1655","2007-10-03T09:00:00Z",16.375,-88.375,29.691,0.38,1,NA,0.27
"1656","2007-10-04T09:00:00Z",16.375,-88.375,29.687,0.38,1,NA,0.122
"1657","2007-10-05T09:00:00Z",16.375,-88.375,29.813,0.39,1,NA,0.273
"1658","2007-10-06T09:00:00Z",16.375,-88.375,29.806,0.4,1,NA,0.272
"1659","2007-10-07T09:00:00Z",16.375,-88.375,29.964,0.4,1,NA,0.35
"1660","2007-10-08T09:00:00Z",16.375,-88.375,29.995,0.41,1,NA,0.459
"1661","2007-10-09T09:00:00Z",16.375,-88.375,29.507,0.41,1,NA,0.288
"1662","2007-10-10T09:00:00Z",16.375,-88.375,29.215,0.41,1,NA,0.168
"1663","2007-10-11T09:00:00Z",16.375,-88.375,29.067,0.41,1,NA,-0.12
"1664","2007-10-12T09:00:00Z",16.375,-88.375,28.994,0.41,1,NA,-0.208
"1665","2007-10-13T09:00:00Z",16.375,-88.375,28.806,0.41,1,NA,-0.411
"1666","2007-10-14T09:00:00Z",16.375,-88.375,28.511,0.41,1,NA,-0.809
"1667","2007-10-15T09:00:00Z",16.375,-88.375,29.08,0.4,1,NA,-0.255
"1668","2007-10-16T09:00:00Z",16.375,-88.375,29.282,0.39,1,NA,-0.023
"1669","2007-10-17T09:00:00Z",16.375,-88.375,29.302,0.37,1,NA,0.054
"1670","2007-10-18T09:00:00Z",16.375,-88.375,29.384,0.37,1,NA,0.114
"1671","2007-10-19T09:00:00Z",16.375,-88.375,29.476,0.38,1,NA,0.21
"1672","2007-10-20T09:00:00Z",16.375,-88.375,29.484,0.4,1,NA,0.166
"1673","2007-10-21T09:00:00Z",16.375,-88.375,29.11,0.41,1,NA,-0.009
"1674","2007-10-22T09:00:00Z",16.375,-88.375,29.855,0.41,1,NA,0.666
"1675","2007-10-23T09:00:00Z",16.375,-88.375,29.701,0.41,1,NA,0.615
"1676","2007-10-24T09:00:00Z",16.375,-88.375,28.831,0.4,1,NA,-0.226
"1677","2007-10-25T09:00:00Z",16.375,-88.375,28.826,0.39,1,NA,-0.31
"1678","2007-10-26T09:00:00Z",16.375,-88.375,28.82,0.38,1,NA,-0.325
"1679","2007-10-27T09:00:00Z",16.375,-88.375,28.79,0.38,1,NA,-0.281
"1680","2007-10-28T09:00:00Z",16.375,-88.375,28.775,0.39,1,NA,-0.324
"1681","2007-10-29T09:00:00Z",16.375,-88.375,28.544,0.4,1,NA,-0.528
"1682","2007-10-30T09:00:00Z",16.375,-88.375,28.415,0.39,1,NA,-0.377
"1683","2007-10-31T09:00:00Z",16.375,-88.375,28.389,0.38,1,NA,-0.246
"1684","2007-11-01T09:00:00Z",16.375,-88.375,28.407,0.37,1,NA,-0.254
"1685","2007-11-02T09:00:00Z",16.375,-88.375,28.432,0.38,1,NA,-0.122
"1686","2007-11-03T09:00:00Z",16.375,-88.375,28.225,0.4,1,NA,-0.267
"1687","2007-11-04T09:00:00Z",16.375,-88.375,27.36,0.4,1,NA,-1.088
"1688","2007-11-05T09:00:00Z",16.375,-88.375,27.406,0.39,1,NA,-1.029
"1689","2007-11-06T09:00:00Z",16.375,-88.375,27.358,0.38,1,NA,-0.851
"1690","2007-11-07T09:00:00Z",16.375,-88.375,27.316,0.39,1,NA,-0.877
"1691","2007-11-08T09:00:00Z",16.375,-88.375,27.323,0.4,1,NA,-0.974
"1692","2007-11-09T09:00:00Z",16.375,-88.375,27.488,0.4,1,NA,-0.918
"1693","2007-11-10T09:00:00Z",16.375,-88.375,27.664,0.4,1,NA,-0.665
"1694","2007-11-11T09:00:00Z",16.375,-88.375,28.366,0.41,1,NA,0.06
"1695","2007-11-12T09:00:00Z",16.375,-88.375,27.952,0.41,1,NA,-0.208
"1696","2007-11-13T09:00:00Z",16.375,-88.375,27.872,0.41,1,NA,-0.288
"1697","2007-11-14T09:00:00Z",16.375,-88.375,27.288,0.4,1,NA,-0.848
"1698","2007-11-15T09:00:00Z",16.375,-88.375,27.393,0.39,1,NA,-0.731
"1699","2007-11-16T09:00:00Z",16.375,-88.375,27.379,0.39,1,NA,-0.705
"1700","2007-11-17T09:00:00Z",16.375,-88.375,27.243,0.38,1,NA,-0.78
"1701","2007-11-18T09:00:00Z",16.375,-88.375,27.03,0.38,1,NA,-0.889
"1702","2007-11-19T09:00:00Z",16.375,-88.375,27.085,0.39,1,NA,-0.731
"1703","2007-11-20T09:00:00Z",16.375,-88.375,27.084,0.4,1,NA,-0.588
"1704","2007-11-21T09:00:00Z",16.375,-88.375,27.187,0.41,1,NA,-0.352
"1705","2007-11-22T09:00:00Z",16.375,-88.375,26.765,0.4,1,NA,-0.841
"1706","2007-11-23T09:00:00Z",16.375,-88.375,26.59,0.38,1,NA,-1.032
"1707","2007-11-24T09:00:00Z",16.375,-88.375,26.703,0.38,1,NA,-0.916
"1708","2007-11-25T09:00:00Z",16.375,-88.375,26.831,0.37,1,NA,-0.834
"1709","2007-11-26T09:00:00Z",16.375,-88.375,26.927,0.37,1,NA,-0.552
"1710","2007-11-27T09:00:00Z",16.375,-88.375,27.074,0.38,1,NA,-0.382
"1711","2007-11-28T09:00:00Z",16.375,-88.375,27.074,0.39,1,NA,-0.438
"1712","2007-11-29T09:00:00Z",16.375,-88.375,27.716,0.4,1,NA,0.214
"1713","2007-11-30T09:00:00Z",16.375,-88.375,26.825,0.39,1,NA,-0.401
"1714","2007-12-01T09:00:00Z",16.375,-88.375,26.698,0.39,1,NA,-0.497
"1715","2007-12-02T09:00:00Z",16.375,-88.375,26.618,0.38,1,NA,-0.543
"1716","2007-12-03T09:00:00Z",16.375,-88.375,26.564,0.38,1,NA,-0.397
"1717","2007-12-04T09:00:00Z",16.375,-88.375,26.541,0.37,1,NA,-0.521
"1718","2007-12-05T09:00:00Z",16.375,-88.375,26.568,0.38,1,NA,-0.436
"1719","2007-12-06T09:00:00Z",16.375,-88.375,26.659,0.39,1,NA,-0.292
"1720","2007-12-07T09:00:00Z",16.375,-88.375,26.943,0.39,1,NA,-0.078
"1721","2007-12-08T09:00:00Z",16.375,-88.375,26.983,0.38,1,NA,0.008
"1722","2007-12-09T09:00:00Z",16.375,-88.375,27.018,0.39,1,NA,0.105
"1723","2007-12-10T09:00:00Z",16.375,-88.375,26.913,0.39,1,NA,-0.05
"1724","2007-12-11T09:00:00Z",16.375,-88.375,26.734,0.39,1,NA,-0.306
"1725","2007-12-12T09:00:00Z",16.375,-88.375,26.611,0.38,1,NA,-0.27
"1726","2007-12-13T09:00:00Z",16.375,-88.375,26.672,0.38,1,NA,-0.213
"1727","2007-12-14T09:00:00Z",16.375,-88.375,26.853,0.38,1,NA,0.102
"1728","2007-12-15T09:00:00Z",16.375,-88.375,27.128,0.38,1,NA,0.373
"1729","2007-12-16T09:00:00Z",16.375,-88.375,27.254,0.38,1,NA,0.518
"1730","2007-12-17T09:00:00Z",16.375,-88.375,27.197,0.38,1,NA,0.364
"1731","2007-12-18T09:00:00Z",16.375,-88.375,27.117,0.4,1,NA,0.356
"1732","2007-12-19T09:00:00Z",16.375,-88.375,26.307,0.4,1,NA,-0.309
"1733","2007-12-20T09:00:00Z",16.375,-88.375,26.291,0.39,1,NA,-0.152
"1734","2007-12-21T09:00:00Z",16.375,-88.375,26.433,0.38,1,NA,-0.039
"1735","2007-12-22T09:00:00Z",16.375,-88.375,26.625,0.38,1,NA,-0.026
"1736","2007-12-23T09:00:00Z",16.375,-88.375,26.899,0.38,1,NA,0.244
"1737","2007-12-24T09:00:00Z",16.375,-88.375,26.923,0.38,1,NA,0.244
"1738","2007-12-25T09:00:00Z",16.375,-88.375,26.953,0.38,1,NA,0.281
"1739","2007-12-26T09:00:00Z",16.375,-88.375,26.947,0.38,1,NA,0.333
"1740","2007-12-27T09:00:00Z",16.375,-88.375,26.939,0.38,1,NA,0.388
"1741","2007-12-28T09:00:00Z",16.375,-88.375,26.969,0.39,1,NA,0.512
"1742","2007-12-29T09:00:00Z",16.375,-88.375,26.988,0.38,1,NA,0.457
"1743","2007-12-30T09:00:00Z",16.375,-88.375,26.94,0.38,1,NA,0.417
"1744","2007-12-31T09:00:00Z",16.375,-88.375,26.893,0.38,1,NA,0.369
"1745","2008-01-01T09:00:00Z",16.375,-88.375,27.017,0.38,1,NA,0.341
"1746","2008-01-02T09:00:00Z",16.375,-88.375,26.938,0.38,1,NA,0.321
"1747","2008-01-03T09:00:00Z",16.375,-88.375,27.082,0.39,1,NA,0.583
"1748","2008-01-04T09:00:00Z",16.375,-88.375,27.305,0.4,1,NA,0.927
"1749","2008-01-05T09:00:00Z",16.375,-88.375,25.299,0.41,1,NA,-0.912
"1750","2008-01-06T09:00:00Z",16.375,-88.375,25.516,0.41,1,NA,-0.697
"1751","2008-01-07T09:00:00Z",16.375,-88.375,26.709,0.41,1,NA,0.476
"1752","2008-01-08T09:00:00Z",16.375,-88.375,26.308,0.41,1,NA,0.063
"1753","2008-01-09T09:00:00Z",16.375,-88.375,25.686,0.4,1,NA,-0.471
"1754","2008-01-10T09:00:00Z",16.375,-88.375,25.786,0.38,1,NA,-0.392
"1755","2008-01-11T09:00:00Z",16.375,-88.375,25.839,0.38,1,NA,-0.403
"1756","2008-01-12T09:00:00Z",16.375,-88.375,25.962,0.38,1,NA,-0.266
"1757","2008-01-13T09:00:00Z",16.375,-88.375,26.125,0.38,1,NA,-0.109
"1758","2008-01-14T09:00:00Z",16.375,-88.375,26.2,0.37,1,NA,-0.023
"1759","2008-01-15T09:00:00Z",16.375,-88.375,26.196,0.38,1,NA,0.134
"1760","2008-01-16T09:00:00Z",16.375,-88.375,26.186,0.38,1,NA,0.283
"1761","2008-01-17T09:00:00Z",16.375,-88.375,26.243,0.39,1,NA,0.363
"1762","2008-01-18T09:00:00Z",16.375,-88.375,26.329,0.38,1,NA,0.424
"1763","2008-01-19T09:00:00Z",16.375,-88.375,26.264,0.38,1,NA,0.189
"1764","2008-01-20T09:00:00Z",16.375,-88.375,26.243,0.38,1,NA,0.083
"1765","2008-01-21T09:00:00Z",16.375,-88.375,26.275,0.39,1,NA,0.088
"1766","2008-01-22T09:00:00Z",16.375,-88.375,26.185,0.39,1,NA,-0.006
"1767","2008-01-23T09:00:00Z",16.375,-88.375,26.283,0.39,1,NA,0.058
"1768","2008-01-24T09:00:00Z",16.375,-88.375,26.337,0.38,1,NA,0.11
"1769","2008-01-25T09:00:00Z",16.375,-88.375,26.318,0.38,1,NA,0.284
"1770","2008-01-26T09:00:00Z",16.375,-88.375,26.301,0.38,1,NA,0.4
"1771","2008-01-27T09:00:00Z",16.375,-88.375,26.255,0.38,1,NA,0.509
"1772","2008-01-28T09:00:00Z",16.375,-88.375,26.186,0.38,1,NA,0.45
"1773","2008-01-29T09:00:00Z",16.375,-88.375,26.118,0.38,1,NA,0.31
"1774","2008-01-30T09:00:00Z",16.375,-88.375,26.093,0.38,1,NA,0.123
"1775","2008-01-31T09:00:00Z",16.375,-88.375,26.22,0.38,1,NA,0.147
"1776","2008-02-01T09:00:00Z",16.375,-88.375,26.39,0.38,1,NA,0.318
"1777","2008-02-02T09:00:00Z",16.375,-88.375,26.489,0.38,1,NA,0.439
"1778","2008-02-03T09:00:00Z",16.375,-88.375,26.613,0.38,1,NA,0.56
"1779","2008-02-04T09:00:00Z",16.375,-88.375,26.756,0.39,1,NA,0.76
"1780","2008-02-05T09:00:00Z",16.375,-88.375,26.994,0.39,1,NA,1.099
"1781","2008-02-06T09:00:00Z",16.375,-88.375,27.003,0.38,1,NA,1.064
"1782","2008-02-07T09:00:00Z",16.375,-88.375,26.968,0.38,1,NA,0.769
"1783","2008-02-08T09:00:00Z",16.375,-88.375,26.913,0.38,1,NA,0.582
"1784","2008-02-09T09:00:00Z",16.375,-88.375,26.812,0.39,1,NA,0.227
"1785","2008-02-10T09:00:00Z",16.375,-88.375,26.913,0.39,1,NA,0.379
"1786","2008-02-11T09:00:00Z",16.375,-88.375,26.938,0.4,1,NA,0.32
"1787","2008-02-12T09:00:00Z",16.375,-88.375,27.041,0.39,1,NA,0.451
"1788","2008-02-13T09:00:00Z",16.375,-88.375,27.108,0.38,1,NA,0.782
"1789","2008-02-14T09:00:00Z",16.375,-88.375,27.126,0.39,1,NA,0.868
"1790","2008-02-15T09:00:00Z",16.375,-88.375,27.066,0.4,1,NA,0.722
"1791","2008-02-16T09:00:00Z",16.375,-88.375,26.571,0.39,1,NA,0.223
"1792","2008-02-17T09:00:00Z",16.375,-88.375,26.949,0.39,1,NA,0.456
"1793","2008-02-18T09:00:00Z",16.375,-88.375,27.183,0.39,1,NA,0.846
"1794","2008-02-19T09:00:00Z",16.375,-88.375,27.19,0.38,1,NA,0.958
"1795","2008-02-20T09:00:00Z",16.375,-88.375,27.173,0.38,1,NA,0.839
"1796","2008-02-21T09:00:00Z",16.375,-88.375,27.265,0.39,1,NA,0.916
"1797","2008-02-22T09:00:00Z",16.375,-88.375,27.428,0.38,1,NA,1.074
"1798","2008-02-23T09:00:00Z",16.375,-88.375,27.519,0.38,1,NA,1.203
"1799","2008-02-24T09:00:00Z",16.375,-88.375,27.631,0.39,1,NA,1.124
