date,Temp_C,year,month,day,hour,min,sec
8/27/2017 14:00,30.773,2017,8,27,13,59,59
8/27/2017 15:00,31.077,2017,8,27,15,0,0
8/27/2017 16:00,31.433,2017,8,27,16,0,0
8/27/2017 17:00,31.74,2017,8,27,16,59,59
8/27/2017 18:00,31.919,2017,8,27,18,0,0
8/27/2017 19:00,31.97,2017,8,27,19,0,0
8/27/2017 20:00,31.128,2017,8,27,19,59,59
8/27/2017 21:00,30.976,2017,8,27,21,0,0
8/27/2017 22:00,30.798,2017,8,27,22,0,0
8/27/2017 23:00,30.697,2017,8,27,22,59,59
8/28/2017 0:00,30.621,2017,8,28,,,
8/28/2017 1:00,30.571,2017,8,28,1,0,0
8/28/2017 2:00,30.469,2017,8,28,1,59,59
8/28/2017 3:00,30.469,2017,8,28,3,0,0
8/28/2017 4:00,30.444,2017,8,28,4,0,0
8/28/2017 5:00,30.419,2017,8,28,4,59,59
8/28/2017 6:00,30.419,2017,8,28,6,0,0
8/28/2017 7:00,30.394,2017,8,28,7,0,0
8/28/2017 8:00,30.394,2017,8,28,7,59,59
8/28/2017 9:00,30.343,2017,8,28,9,0,0
8/28/2017 10:00,30.343,2017,8,28,10,0,0
8/28/2017 11:00,30.419,2017,8,28,10,59,59
8/28/2017 12:00,30.52,2017,8,28,12,0,0
8/28/2017 13:00,30.722,2017,8,28,13,0,0
8/28/2017 14:00,30.925,2017,8,28,13,59,59
8/28/2017 15:00,31.128,2017,8,28,15,0,0
8/28/2017 16:00,31.23,2017,8,28,16,0,0
8/28/2017 17:00,31.535,2017,8,28,16,59,59
8/28/2017 18:00,31.637,2017,8,28,18,0,0
8/28/2017 19:00,31.535,2017,8,28,19,0,0
8/28/2017 20:00,31.459,2017,8,28,19,59,59
8/28/2017 21:00,31.255,2017,8,28,21,0,0
8/28/2017 22:00,30.874,2017,8,28,22,0,0
8/28/2017 23:00,30.773,2017,8,28,22,59,59
8/29/2017 0:00,30.672,2017,8,29,,,
8/29/2017 1:00,30.672,2017,8,29,1,0,0
8/29/2017 2:00,30.596,2017,8,29,1,59,59
8/29/2017 3:00,30.52,2017,8,29,3,0,0
8/29/2017 4:00,30.495,2017,8,29,4,0,0
8/29/2017 5:00,30.52,2017,8,29,4,59,59
8/29/2017 6:00,30.495,2017,8,29,6,0,0
8/29/2017 7:00,30.444,2017,8,29,7,0,0
8/29/2017 8:00,30.469,2017,8,29,7,59,59
8/29/2017 9:00,30.394,2017,8,29,9,0,0
8/29/2017 10:00,30.394,2017,8,29,10,0,0
8/29/2017 11:00,30.469,2017,8,29,10,59,59
8/29/2017 12:00,30.545,2017,8,29,12,0,0
8/29/2017 13:00,30.722,2017,8,29,13,0,0
8/29/2017 14:00,30.748,2017,8,29,13,59,59
8/29/2017 15:00,30.874,2017,8,29,15,0,0
8/29/2017 16:00,31.128,2017,8,29,16,0,0
8/29/2017 17:00,31.51,2017,8,29,16,59,59
8/29/2017 18:00,31.816,2017,8,29,18,0,0
8/29/2017 19:00,31.765,2017,8,29,19,0,0
8/29/2017 20:00,31.357,2017,8,29,19,59,59
8/29/2017 21:00,31.204,2017,8,29,21,0,0
8/29/2017 22:00,30.874,2017,8,29,22,0,0
8/29/2017 23:00,30.748,2017,8,29,22,59,59
8/30/2017 0:00,30.672,2017,8,30,,,
8/30/2017 1:00,30.621,2017,8,30,1,0,0
8/30/2017 2:00,30.672,2017,8,30,1,59,59
8/30/2017 3:00,30.646,2017,8,30,3,0,0
8/30/2017 4:00,30.596,2017,8,30,4,0,0
8/30/2017 5:00,30.444,2017,8,30,4,59,59
8/30/2017 6:00,30.419,2017,8,30,6,0,0
8/30/2017 7:00,30.419,2017,8,30,7,0,0
8/30/2017 8:00,30.394,2017,8,30,7,59,59
8/30/2017 9:00,30.369,2017,8,30,9,0,0
8/30/2017 10:00,30.419,2017,8,30,10,0,0
8/30/2017 11:00,30.343,2017,8,30,10,59,59
8/30/2017 12:00,30.52,2017,8,30,12,0,0
8/30/2017 13:00,30.798,2017,8,30,13,0,0
8/30/2017 14:00,31.026,2017,8,30,13,59,59
8/30/2017 15:00,31.255,2017,8,30,15,0,0
8/30/2017 16:00,31.535,2017,8,30,16,0,0
8/30/2017 17:00,31.382,2017,8,30,16,59,59
8/30/2017 18:00,31.408,2017,8,30,18,0,0
8/30/2017 19:00,31.51,2017,8,30,19,0,0
8/30/2017 20:00,31.408,2017,8,30,19,59,59
8/30/2017 21:00,31.306,2017,8,30,21,0,0
8/30/2017 22:00,31.153,2017,8,30,22,0,0
8/30/2017 23:00,31.052,2017,8,30,22,59,59
8/31/2017 0:00,30.925,2017,8,31,,,
8/31/2017 1:00,30.798,2017,8,31,1,0,0
8/31/2017 2:00,30.773,2017,8,31,1,59,59
8/31/2017 3:00,30.697,2017,8,31,3,0,0
8/31/2017 4:00,30.596,2017,8,31,4,0,0
8/31/2017 5:00,30.52,2017,8,31,4,59,59
8/31/2017 6:00,30.52,2017,8,31,6,0,0
8/31/2017 7:00,30.52,2017,8,31,7,0,0
8/31/2017 8:00,30.495,2017,8,31,7,59,59
8/31/2017 9:00,30.419,2017,8,31,9,0,0
8/31/2017 10:00,30.343,2017,8,31,10,0,0
8/31/2017 11:00,30.444,2017,8,31,10,59,59
8/31/2017 12:00,30.369,2017,8,31,12,0,0
8/31/2017 13:00,30.444,2017,8,31,13,0,0
8/31/2017 14:00,30.495,2017,8,31,13,59,59
8/31/2017 15:00,30.444,2017,8,31,15,0,0
8/31/2017 16:00,30.824,2017,8,31,16,0,0
8/31/2017 17:00,30.925,2017,8,31,16,59,59
8/31/2017 18:00,30.925,2017,8,31,18,0,0
8/31/2017 19:00,30.773,2017,8,31,19,0,0
8/31/2017 20:00,30.722,2017,8,31,19,59,59
8/31/2017 21:00,30.621,2017,8,31,21,0,0
8/31/2017 22:00,30.571,2017,8,31,22,0,0
8/31/2017 23:00,30.495,2017,8,31,22,59,59
9/1/2017 0:00,30.419,2017,9,1,,,
9/1/2017 1:00,30.318,2017,9,1,1,0,0
9/1/2017 2:00,30.117,2017,9,1,1,59,59
9/1/2017 3:00,30.066,2017,9,1,3,0,0
9/1/2017 4:00,30.041,2017,9,1,4,0,0
9/1/2017 5:00,29.916,2017,9,1,4,59,59
9/1/2017 6:00,29.941,2017,9,1,6,0,0
9/1/2017 7:00,29.916,2017,9,1,7,0,0
9/1/2017 8:00,29.865,2017,9,1,7,59,59
9/1/2017 9:00,29.815,2017,9,1,9,0,0
9/1/2017 10:00,29.765,2017,9,1,10,0,0
9/1/2017 11:00,29.815,2017,9,1,10,59,59
9/1/2017 12:00,29.991,2017,9,1,12,0,0
9/1/2017 13:00,30.217,2017,9,1,13,0,0
9/1/2017 14:00,30.469,2017,9,1,13,59,59
9/1/2017 15:00,30.874,2017,9,1,15,0,0
9/1/2017 16:00,31.128,2017,9,1,16,0,0
9/1/2017 17:00,31.001,2017,9,1,16,59,59
9/1/2017 18:00,31.23,2017,9,1,18,0,0
9/1/2017 19:00,31.689,2017,9,1,19,0,0
9/1/2017 20:00,31.382,2017,9,1,19,59,59
9/1/2017 21:00,30.976,2017,9,1,21,0,0
9/1/2017 22:00,30.672,2017,9,1,22,0,0
9/1/2017 23:00,30.52,2017,9,1,22,59,59
9/2/2017 0:00,30.394,2017,9,2,,,
9/2/2017 1:00,30.318,2017,9,2,1,0,0
9/2/2017 2:00,30.243,2017,9,2,1,59,59
9/2/2017 3:00,30.217,2017,9,2,3,0,0
9/2/2017 4:00,30.243,2017,9,2,4,0,0
9/2/2017 5:00,30.217,2017,9,2,4,59,59
9/2/2017 6:00,30.192,2017,9,2,6,0,0
9/2/2017 7:00,30.091,2017,9,2,7,0,0
9/2/2017 8:00,30.016,2017,9,2,7,59,59
9/2/2017 9:00,29.916,2017,9,2,9,0,0
9/2/2017 10:00,29.941,2017,9,2,10,0,0
9/2/2017 11:00,30.167,2017,9,2,10,59,59
9/2/2017 12:00,30.217,2017,9,2,12,0,0
9/2/2017 13:00,30.469,2017,9,2,13,0,0
9/2/2017 14:00,30.571,2017,9,2,13,59,59
9/2/2017 15:00,30.925,2017,9,2,15,0,0
9/2/2017 16:00,31.103,2017,9,2,16,0,0
9/2/2017 17:00,31.204,2017,9,2,16,59,59
9/2/2017 18:00,31.204,2017,9,2,18,0,0
9/2/2017 19:00,31.23,2017,9,2,19,0,0
9/2/2017 20:00,31.331,2017,9,2,19,59,59
9/2/2017 21:00,30.95,2017,9,2,21,0,0
9/2/2017 22:00,30.697,2017,9,2,22,0,0
9/2/2017 23:00,30.596,2017,9,2,22,59,59
9/3/2017 0:00,30.545,2017,9,3,,,
9/3/2017 1:00,30.495,2017,9,3,1,0,0
9/3/2017 2:00,30.394,2017,9,3,1,59,59
9/3/2017 3:00,30.343,2017,9,3,3,0,0
9/3/2017 4:00,30.293,2017,9,3,4,0,0
9/3/2017 5:00,30.243,2017,9,3,4,59,59
9/3/2017 6:00,30.217,2017,9,3,6,0,0
9/3/2017 7:00,30.167,2017,9,3,7,0,0
9/3/2017 8:00,30.041,2017,9,3,7,59,59
9/3/2017 9:00,29.966,2017,9,3,9,0,0
9/3/2017 10:00,30.041,2017,9,3,10,0,0
9/3/2017 11:00,29.941,2017,9,3,10,59,59
9/3/2017 12:00,29.941,2017,9,3,12,0,0
9/3/2017 13:00,30.066,2017,9,3,13,0,0
9/3/2017 14:00,30.192,2017,9,3,13,59,59
9/3/2017 15:00,30.217,2017,9,3,15,0,0
9/3/2017 16:00,30.369,2017,9,3,16,0,0
9/3/2017 17:00,30.318,2017,9,3,16,59,59
9/3/2017 18:00,30.243,2017,9,3,18,0,0
9/3/2017 19:00,30.192,2017,9,3,19,0,0
9/3/2017 20:00,30.243,2017,9,3,19,59,59
9/3/2017 21:00,30.167,2017,9,3,21,0,0
9/3/2017 22:00,30.016,2017,9,3,22,0,0
9/3/2017 23:00,29.916,2017,9,3,22,59,59
9/4/2017 0:00,29.865,2017,9,4,,,
9/4/2017 1:00,29.89,2017,9,4,1,0,0
9/4/2017 2:00,29.84,2017,9,4,1,59,59
9/4/2017 3:00,29.79,2017,9,4,3,0,0
9/4/2017 4:00,29.84,2017,9,4,4,0,0
9/4/2017 5:00,29.815,2017,9,4,4,59,59
9/4/2017 6:00,29.715,2017,9,4,6,0,0
9/4/2017 7:00,29.69,2017,9,4,7,0,0
9/4/2017 8:00,29.615,2017,9,4,7,59,59
9/4/2017 9:00,29.665,2017,9,4,9,0,0
9/4/2017 10:00,29.715,2017,9,4,10,0,0
9/4/2017 11:00,29.715,2017,9,4,10,59,59
9/4/2017 12:00,29.84,2017,9,4,12,0,0
9/4/2017 13:00,30.041,2017,9,4,13,0,0
9/4/2017 14:00,30.217,2017,9,4,13,59,59
9/4/2017 15:00,30.369,2017,9,4,15,0,0
9/4/2017 16:00,30.748,2017,9,4,16,0,0
9/4/2017 17:00,30.798,2017,9,4,16,59,59
9/4/2017 18:00,30.976,2017,9,4,18,0,0
9/4/2017 19:00,30.925,2017,9,4,19,0,0
9/4/2017 20:00,30.925,2017,9,4,19,59,59
9/4/2017 21:00,30.52,2017,9,4,21,0,0
9/4/2017 22:00,30.293,2017,9,4,22,0,0
9/4/2017 23:00,30.192,2017,9,4,22,59,59
9/5/2017 0:00,30.167,2017,9,5,,,
9/5/2017 1:00,30.117,2017,9,5,1,0,0
9/5/2017 2:00,30.142,2017,9,5,1,59,59
9/5/2017 3:00,30.041,2017,9,5,3,0,0
9/5/2017 4:00,30.016,2017,9,5,4,0,0
9/5/2017 5:00,29.966,2017,9,5,4,59,59
9/5/2017 6:00,29.941,2017,9,5,6,0,0
9/5/2017 7:00,29.916,2017,9,5,7,0,0
9/5/2017 8:00,29.84,2017,9,5,7,59,59
9/5/2017 9:00,29.84,2017,9,5,9,0,0
9/5/2017 10:00,29.89,2017,9,5,10,0,0
9/5/2017 11:00,29.941,2017,9,5,10,59,59
9/5/2017 12:00,30.091,2017,9,5,12,0,0
9/5/2017 13:00,30.041,2017,9,5,13,0,0
9/5/2017 14:00,30.343,2017,9,5,13,59,59
9/5/2017 15:00,30.52,2017,9,5,15,0,0
9/5/2017 16:00,30.773,2017,9,5,16,0,0
9/5/2017 17:00,30.925,2017,9,5,16,59,59
9/5/2017 18:00,30.925,2017,9,5,18,0,0
9/5/2017 19:00,31.128,2017,9,5,19,0,0
9/5/2017 20:00,30.874,2017,9,5,19,59,59
9/5/2017 21:00,30.545,2017,9,5,21,0,0
9/5/2017 22:00,30.369,2017,9,5,22,0,0
9/5/2017 23:00,30.318,2017,9,5,22,59,59
9/6/2017 0:00,30.293,2017,9,6,,,
9/6/2017 1:00,30.268,2017,9,6,1,0,0
9/6/2017 2:00,30.217,2017,9,6,1,59,59
9/6/2017 3:00,30.192,2017,9,6,3,0,0
9/6/2017 4:00,30.167,2017,9,6,4,0,0
9/6/2017 5:00,30.167,2017,9,6,4,59,59
9/6/2017 6:00,30.142,2017,9,6,6,0,0
9/6/2017 7:00,30.192,2017,9,6,7,0,0
9/6/2017 8:00,30.192,2017,9,6,7,59,59
9/6/2017 9:00,30.167,2017,9,6,9,0,0
9/6/2017 10:00,30.142,2017,9,6,10,0,0
9/6/2017 11:00,30.167,2017,9,6,10,59,59
9/6/2017 12:00,30.243,2017,9,6,12,0,0
9/6/2017 13:00,30.444,2017,9,6,13,0,0
9/6/2017 14:00,30.672,2017,9,6,13,59,59
9/6/2017 15:00,30.9,2017,9,6,15,0,0
9/6/2017 16:00,31.204,2017,9,6,16,0,0
9/6/2017 17:00,31.382,2017,9,6,16,59,59
9/6/2017 18:00,31.535,2017,9,6,18,0,0
9/6/2017 19:00,31.612,2017,9,6,19,0,0
9/6/2017 20:00,31.255,2017,9,6,19,59,59
9/6/2017 21:00,30.874,2017,9,6,21,0,0
9/6/2017 22:00,30.874,2017,9,6,22,0,0
9/6/2017 23:00,30.722,2017,9,6,22,59,59
9/7/2017 0:00,30.621,2017,9,7,,,
9/7/2017 1:00,30.697,2017,9,7,1,0,0
9/7/2017 2:00,30.621,2017,9,7,1,59,59
9/7/2017 3:00,30.545,2017,9,7,3,0,0
9/7/2017 4:00,30.469,2017,9,7,4,0,0
9/7/2017 5:00,30.419,2017,9,7,4,59,59
9/7/2017 6:00,30.394,2017,9,7,6,0,0
9/7/2017 7:00,30.318,2017,9,7,7,0,0
9/7/2017 8:00,30.268,2017,9,7,7,59,59
9/7/2017 9:00,30.268,2017,9,7,9,0,0
9/7/2017 10:00,30.268,2017,9,7,10,0,0
9/7/2017 11:00,30.268,2017,9,7,10,59,59
9/7/2017 12:00,30.394,2017,9,7,12,0,0
9/7/2017 13:00,30.545,2017,9,7,13,0,0
9/7/2017 14:00,30.824,2017,9,7,13,59,59
9/7/2017 15:00,31.103,2017,9,7,15,0,0
9/7/2017 16:00,31.408,2017,9,7,16,0,0
9/7/2017 17:00,31.382,2017,9,7,16,59,59
9/7/2017 18:00,31.281,2017,9,7,18,0,0
9/7/2017 19:00,31.23,2017,9,7,19,0,0
9/7/2017 20:00,31.408,2017,9,7,19,59,59
9/7/2017 21:00,31.331,2017,9,7,21,0,0
9/7/2017 22:00,30.95,2017,9,7,22,0,0
9/7/2017 23:00,30.824,2017,9,7,22,59,59
9/8/2017 0:00,30.748,2017,9,8,,,
9/8/2017 1:00,30.646,2017,9,8,1,0,0
9/8/2017 2:00,30.621,2017,9,8,1,59,59
9/8/2017 3:00,30.621,2017,9,8,3,0,0
9/8/2017 4:00,30.52,2017,9,8,4,0,0
9/8/2017 5:00,30.52,2017,9,8,4,59,59
9/8/2017 6:00,30.52,2017,9,8,6,0,0
9/8/2017 7:00,30.318,2017,9,8,7,0,0
9/8/2017 8:00,30.217,2017,9,8,7,59,59
9/8/2017 9:00,30.091,2017,9,8,9,0,0
9/8/2017 10:00,30.066,2017,9,8,10,0,0
9/8/2017 11:00,30.117,2017,9,8,10,59,59
9/8/2017 12:00,30.243,2017,9,8,12,0,0
9/8/2017 13:00,30.419,2017,9,8,13,0,0
9/8/2017 14:00,30.621,2017,9,8,13,59,59
9/8/2017 15:00,30.9,2017,9,8,15,0,0
9/8/2017 16:00,31.103,2017,9,8,16,0,0
9/8/2017 17:00,30.571,2017,9,8,16,59,59
9/8/2017 18:00,30.874,2017,9,8,18,0,0
9/8/2017 19:00,31.128,2017,9,8,19,0,0
9/8/2017 20:00,31.052,2017,9,8,19,59,59
9/8/2017 21:00,30.773,2017,9,8,21,0,0
9/8/2017 22:00,30.52,2017,9,8,22,0,0
9/8/2017 23:00,30.52,2017,9,8,22,59,59
9/9/2017 0:00,30.52,2017,9,9,,,
9/9/2017 1:00,30.469,2017,9,9,1,0,0
9/9/2017 2:00,30.495,2017,9,9,1,59,59
9/9/2017 3:00,30.369,2017,9,9,3,0,0
9/9/2017 4:00,30.545,2017,9,9,4,0,0
9/9/2017 5:00,30.495,2017,9,9,4,59,59
9/9/2017 6:00,30.217,2017,9,9,6,0,0
9/9/2017 7:00,30.243,2017,9,9,7,0,0
9/9/2017 8:00,30.192,2017,9,9,7,59,59
9/9/2017 9:00,30.217,2017,9,9,9,0,0
9/9/2017 10:00,30.167,2017,9,9,10,0,0
9/9/2017 11:00,30.192,2017,9,9,10,59,59
9/9/2017 12:00,30.394,2017,9,9,12,0,0
9/9/2017 13:00,30.596,2017,9,9,13,0,0
9/9/2017 14:00,30.824,2017,9,9,13,59,59
9/9/2017 15:00,30.95,2017,9,9,15,0,0
9/9/2017 16:00,31.331,2017,9,9,16,0,0
9/9/2017 17:00,31.331,2017,9,9,16,59,59
9/9/2017 18:00,31.561,2017,9,9,18,0,0
9/9/2017 19:00,31.689,2017,9,9,19,0,0
9/9/2017 20:00,31.331,2017,9,9,19,59,59
9/9/2017 21:00,31.281,2017,9,9,21,0,0
9/9/2017 22:00,31.052,2017,9,9,22,0,0
9/9/2017 23:00,31.001,2017,9,9,22,59,59
9/10/2017 0:00,30.976,2017,9,10,,,
9/10/2017 1:00,30.874,2017,9,10,1,0,0
9/10/2017 2:00,30.874,2017,9,10,1,59,59
9/10/2017 3:00,30.824,2017,9,10,3,0,0
9/10/2017 4:00,30.773,2017,9,10,4,0,0
9/10/2017 5:00,30.672,2017,9,10,4,59,59
9/10/2017 6:00,30.444,2017,9,10,6,0,0
9/10/2017 7:00,30.419,2017,9,10,7,0,0
9/10/2017 8:00,30.419,2017,9,10,7,59,59
9/10/2017 9:00,30.419,2017,9,10,9,0,0
9/10/2017 10:00,30.469,2017,9,10,10,0,0
9/10/2017 11:00,30.52,2017,9,10,10,59,59
9/10/2017 12:00,30.571,2017,9,10,12,0,0
9/10/2017 13:00,30.722,2017,9,10,13,0,0
9/10/2017 14:00,30.849,2017,9,10,13,59,59
9/10/2017 15:00,30.976,2017,9,10,15,0,0
9/10/2017 16:00,31.077,2017,9,10,16,0,0
9/10/2017 17:00,31.153,2017,9,10,16,59,59
9/10/2017 18:00,31.306,2017,9,10,18,0,0
9/10/2017 19:00,31.179,2017,9,10,19,0,0
9/10/2017 20:00,31.23,2017,9,10,19,59,59
9/10/2017 21:00,31.001,2017,9,10,21,0,0
9/10/2017 22:00,30.925,2017,9,10,22,0,0
9/10/2017 23:00,30.95,2017,9,10,22,59,59
9/11/2017 0:00,30.849,2017,9,11,,,
9/11/2017 1:00,30.773,2017,9,11,1,0,0
9/11/2017 2:00,30.722,2017,9,11,1,59,59
9/11/2017 3:00,30.697,2017,9,11,3,0,0
9/11/2017 4:00,30.672,2017,9,11,4,0,0
9/11/2017 5:00,30.545,2017,9,11,4,59,59
9/11/2017 6:00,30.596,2017,9,11,6,0,0
9/11/2017 7:00,30.495,2017,9,11,7,0,0
9/11/2017 8:00,30.318,2017,9,11,7,59,59
9/11/2017 9:00,30.318,2017,9,11,9,0,0
9/11/2017 10:00,30.167,2017,9,11,10,0,0
9/11/2017 11:00,30.167,2017,9,11,10,59,59
9/11/2017 12:00,30.016,2017,9,11,12,0,0
9/11/2017 13:00,30.066,2017,9,11,13,0,0
9/11/2017 14:00,30.369,2017,9,11,13,59,59
9/11/2017 15:00,30.469,2017,9,11,15,0,0
9/11/2017 16:00,30.444,2017,9,11,16,0,0
9/11/2017 17:00,30.773,2017,9,11,16,59,59
9/11/2017 18:00,31.128,2017,9,11,18,0,0
9/11/2017 19:00,31.077,2017,9,11,19,0,0
9/11/2017 20:00,30.95,2017,9,11,19,59,59
9/11/2017 21:00,30.824,2017,9,11,21,0,0
9/11/2017 22:00,30.722,2017,9,11,22,0,0
9/11/2017 23:00,30.646,2017,9,11,22,59,59
9/12/2017 0:00,30.672,2017,9,12,,,
9/12/2017 1:00,30.672,2017,9,12,1,0,0
9/12/2017 2:00,30.621,2017,9,12,1,59,59
9/12/2017 3:00,30.621,2017,9,12,3,0,0
9/12/2017 4:00,30.369,2017,9,12,4,0,0
9/12/2017 5:00,30.369,2017,9,12,4,59,59
9/12/2017 6:00,30.394,2017,9,12,6,0,0
9/12/2017 7:00,30.469,2017,9,12,7,0,0
9/12/2017 8:00,30.343,2017,9,12,7,59,59
9/12/2017 9:00,30.318,2017,9,12,9,0,0
9/12/2017 10:00,30.318,2017,9,12,10,0,0
9/12/2017 11:00,30.268,2017,9,12,10,59,59
9/12/2017 12:00,30.293,2017,9,12,12,0,0
9/12/2017 13:00,30.444,2017,9,12,13,0,0
9/12/2017 14:00,30.419,2017,9,12,13,59,59
9/12/2017 15:00,30.419,2017,9,12,15,0,0
9/12/2017 16:00,30.419,2017,9,12,16,0,0
9/12/2017 17:00,30.419,2017,9,12,16,59,59
9/12/2017 18:00,30.469,2017,9,12,18,0,0
9/12/2017 19:00,30.495,2017,9,12,19,0,0
9/12/2017 20:00,30.571,2017,9,12,19,59,59
9/12/2017 21:00,30.469,2017,9,12,21,0,0
9/12/2017 22:00,30.343,2017,9,12,22,0,0
9/12/2017 23:00,30.318,2017,9,12,22,59,59
9/13/2017 0:00,30.268,2017,9,13,,,
9/13/2017 1:00,30.217,2017,9,13,1,0,0
9/13/2017 2:00,30.217,2017,9,13,1,59,59
9/13/2017 3:00,30.243,2017,9,13,3,0,0
9/13/2017 4:00,30.243,2017,9,13,4,0,0
9/13/2017 5:00,30.217,2017,9,13,4,59,59
9/13/2017 6:00,30.217,2017,9,13,6,0,0
9/13/2017 7:00,30.243,2017,9,13,7,0,0
9/13/2017 8:00,30.268,2017,9,13,7,59,59
9/13/2017 9:00,30.016,2017,9,13,9,0,0
9/13/2017 10:00,30.041,2017,9,13,10,0,0
9/13/2017 11:00,30.142,2017,9,13,10,59,59
9/13/2017 12:00,30.217,2017,9,13,12,0,0
9/13/2017 13:00,30.217,2017,9,13,13,0,0
9/13/2017 14:00,30.192,2017,9,13,13,59,59
9/13/2017 15:00,30.394,2017,9,13,15,0,0
9/13/2017 16:00,30.596,2017,9,13,16,0,0
9/13/2017 17:00,30.95,2017,9,13,16,59,59
9/13/2017 18:00,30.976,2017,9,13,18,0,0
9/13/2017 19:00,30.849,2017,9,13,19,0,0
9/13/2017 20:00,30.621,2017,9,13,19,59,59
9/13/2017 21:00,30.318,2017,9,13,21,0,0
9/13/2017 22:00,30.268,2017,9,13,22,0,0
9/13/2017 23:00,30.268,2017,9,13,22,59,59
9/14/2017 0:00,30.243,2017,9,14,,,
9/14/2017 1:00,30.217,2017,9,14,1,0,0
9/14/2017 2:00,30.167,2017,9,14,1,59,59
9/14/2017 3:00,30.217,2017,9,14,3,0,0
9/14/2017 4:00,30.192,2017,9,14,4,0,0
9/14/2017 5:00,30.217,2017,9,14,4,59,59
9/14/2017 6:00,30.192,2017,9,14,6,0,0
9/14/2017 7:00,30.167,2017,9,14,7,0,0
9/14/2017 8:00,30.142,2017,9,14,7,59,59
9/14/2017 9:00,30.117,2017,9,14,9,0,0
9/14/2017 10:00,30.066,2017,9,14,10,0,0
9/14/2017 11:00,30.167,2017,9,14,10,59,59
9/14/2017 12:00,30.369,2017,9,14,12,0,0
9/14/2017 13:00,30.52,2017,9,14,13,0,0
9/14/2017 14:00,30.672,2017,9,14,13,59,59
9/14/2017 15:00,30.9,2017,9,14,15,0,0
9/14/2017 16:00,31.001,2017,9,14,16,0,0
9/14/2017 17:00,31.026,2017,9,14,16,59,59
9/14/2017 18:00,31.077,2017,9,14,18,0,0
9/14/2017 19:00,30.798,2017,9,14,19,0,0
9/14/2017 20:00,30.849,2017,9,14,19,59,59
9/14/2017 21:00,30.798,2017,9,14,21,0,0
9/14/2017 22:00,30.646,2017,9,14,22,0,0
9/14/2017 23:00,30.621,2017,9,14,22,59,59
9/15/2017 0:00,30.621,2017,9,15,,,
9/15/2017 1:00,30.571,2017,9,15,1,0,0
9/15/2017 2:00,30.545,2017,9,15,1,59,59
9/15/2017 3:00,30.419,2017,9,15,3,0,0
9/15/2017 4:00,30.469,2017,9,15,4,0,0
9/15/2017 5:00,30.369,2017,9,15,4,59,59
9/15/2017 6:00,30.343,2017,9,15,6,0,0
9/15/2017 7:00,30.318,2017,9,15,7,0,0
9/15/2017 8:00,30.419,2017,9,15,7,59,59
9/15/2017 9:00,30.293,2017,9,15,9,0,0
9/15/2017 10:00,30.318,2017,9,15,10,0,0
9/15/2017 11:00,30.394,2017,9,15,10,59,59
9/15/2017 12:00,30.545,2017,9,15,12,0,0
9/15/2017 13:00,30.571,2017,9,15,13,0,0
9/15/2017 14:00,30.874,2017,9,15,13,59,59
9/15/2017 15:00,31.103,2017,9,15,15,0,0
9/15/2017 16:00,31.331,2017,9,15,16,0,0
9/15/2017 17:00,31.281,2017,9,15,16,59,59
9/15/2017 18:00,31.408,2017,9,15,18,0,0
9/15/2017 19:00,31.433,2017,9,15,19,0,0
9/15/2017 20:00,31.255,2017,9,15,19,59,59
9/15/2017 21:00,31.001,2017,9,15,21,0,0
9/15/2017 22:00,30.95,2017,9,15,22,0,0
9/15/2017 23:00,30.925,2017,9,15,22,59,59
9/16/2017 0:00,30.9,2017,9,16,,,
9/16/2017 1:00,30.798,2017,9,16,1,0,0
9/16/2017 2:00,30.672,2017,9,16,1,59,59
9/16/2017 3:00,30.621,2017,9,16,3,0,0
9/16/2017 4:00,30.571,2017,9,16,4,0,0
9/16/2017 5:00,30.52,2017,9,16,4,59,59
9/16/2017 6:00,30.52,2017,9,16,6,0,0
9/16/2017 7:00,30.444,2017,9,16,7,0,0
9/16/2017 8:00,30.369,2017,9,16,7,59,59
9/16/2017 9:00,30.243,2017,9,16,9,0,0
9/16/2017 10:00,30.243,2017,9,16,10,0,0
9/16/2017 11:00,30.268,2017,9,16,10,59,59
9/16/2017 12:00,30.419,2017,9,16,12,0,0
9/16/2017 13:00,30.672,2017,9,16,13,0,0
9/16/2017 14:00,30.925,2017,9,16,13,59,59
9/16/2017 15:00,31.128,2017,9,16,15,0,0
9/16/2017 16:00,31.23,2017,9,16,16,0,0
9/16/2017 17:00,31.204,2017,9,16,16,59,59
9/16/2017 18:00,31.331,2017,9,16,18,0,0
9/16/2017 19:00,31.281,2017,9,16,19,0,0
9/16/2017 20:00,31.204,2017,9,16,19,59,59
9/16/2017 21:00,30.925,2017,9,16,21,0,0
9/16/2017 22:00,30.748,2017,9,16,22,0,0
9/16/2017 23:00,30.722,2017,9,16,22,59,59
9/17/2017 0:00,30.621,2017,9,17,,,
9/17/2017 1:00,30.545,2017,9,17,1,0,0
9/17/2017 2:00,30.545,2017,9,17,1,59,59
9/17/2017 3:00,30.495,2017,9,17,3,0,0
9/17/2017 4:00,30.545,2017,9,17,4,0,0
9/17/2017 5:00,30.52,2017,9,17,4,59,59
9/17/2017 6:00,30.469,2017,9,17,6,0,0
9/17/2017 7:00,30.469,2017,9,17,7,0,0
9/17/2017 8:00,30.394,2017,9,17,7,59,59
9/17/2017 9:00,30.318,2017,9,17,9,0,0
9/17/2017 10:00,30.268,2017,9,17,10,0,0
